"Stream Name","Site Name","UTC(yyyy/MM/dd HH:mm:ss)","Local(yyyy/MM/dd HH:mm:ss)","Sample Value","Local Time Zone Name"
"Level","A07_M2-9","2024/05/28 11:28:00","2024/05/28 20:28:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 11:38:00","2024/05/28 20:38:00","27.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 11:48:00","2024/05/28 20:48:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 11:58:00","2024/05/28 20:58:00","27.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 12:08:00","2024/05/28 21:08:00","28.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 12:18:00","2024/05/28 21:18:00","28.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 12:28:00","2024/05/28 21:28:00","28.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 12:38:00","2024/05/28 21:38:00","28.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 12:48:00","2024/05/28 21:48:00","28.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 12:58:00","2024/05/28 21:58:00","28.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 13:08:00","2024/05/28 22:08:00","27.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 13:18:00","2024/05/28 22:18:00","28.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 13:28:00","2024/05/28 22:28:00","27.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 13:38:00","2024/05/28 22:38:00","27.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 13:48:00","2024/05/28 22:48:00","26.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 13:58:00","2024/05/28 22:58:00","26.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 14:08:00","2024/05/28 23:08:00","25.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 14:18:00","2024/05/28 23:18:00","24.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 14:28:00","2024/05/28 23:28:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 14:38:00","2024/05/28 23:38:00","23.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 14:48:00","2024/05/28 23:48:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 14:58:00","2024/05/28 23:58:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 15:08:00","2024/05/29 00:08:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 15:18:00","2024/05/29 00:18:00","19.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 15:28:00","2024/05/29 00:28:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 15:38:00","2024/05/29 00:38:00","17.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 15:48:00","2024/05/29 00:48:00","16.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 15:58:00","2024/05/29 00:58:00","16.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 16:08:00","2024/05/29 01:08:00","15.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 16:18:00","2024/05/29 01:18:00","14.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 16:28:00","2024/05/29 01:28:00","13.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 16:38:00","2024/05/29 01:38:00","13.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 16:48:00","2024/05/29 01:48:00","13.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 16:58:00","2024/05/29 01:58:00","11.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 17:08:00","2024/05/29 02:08:00","11.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 17:18:00","2024/05/29 02:18:00","11.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 17:28:00","2024/05/29 02:28:00","10.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 17:38:00","2024/05/29 02:38:00","11.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 17:48:00","2024/05/29 02:48:00","10.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 17:58:00","2024/05/29 02:58:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 18:08:00","2024/05/29 03:08:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 18:18:00","2024/05/29 03:18:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 18:28:00","2024/05/29 03:28:00","9.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 18:38:00","2024/05/29 03:38:00","9.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 18:48:00","2024/05/29 03:48:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 18:58:00","2024/05/29 03:58:00","9.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 19:08:00","2024/05/29 04:08:00","7.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 19:18:00","2024/05/29 04:18:00","8.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 19:28:00","2024/05/29 04:28:00","8.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 19:38:00","2024/05/29 04:38:00","8.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 19:48:00","2024/05/29 04:48:00","8.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 19:58:00","2024/05/29 04:58:00","8.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 20:08:00","2024/05/29 05:08:00","7.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 20:18:00","2024/05/29 05:18:00","7.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 20:28:00","2024/05/29 05:28:00","7.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 20:38:00","2024/05/29 05:38:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 20:48:00","2024/05/29 05:48:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 20:58:00","2024/05/29 05:58:00","9.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 21:08:00","2024/05/29 06:08:00","10.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 21:18:00","2024/05/29 06:18:00","11.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 21:28:00","2024/05/29 06:28:00","12.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 21:38:00","2024/05/29 06:38:00","13.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 21:48:00","2024/05/29 06:48:00","15.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 21:58:00","2024/05/29 06:58:00","17.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 22:08:00","2024/05/29 07:08:00","19.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 22:18:00","2024/05/29 07:18:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 22:28:00","2024/05/29 07:28:00","24.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 22:38:00","2024/05/29 07:38:00","25.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 22:48:00","2024/05/29 07:48:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 22:58:00","2024/05/29 07:58:00","28.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 23:08:00","2024/05/29 08:08:00","29.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 23:18:00","2024/05/29 08:18:00","29.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 23:28:00","2024/05/29 08:28:00","32.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 23:38:00","2024/05/29 08:38:00","28.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 23:48:00","2024/05/29 08:48:00","28.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/28 23:58:00","2024/05/29 08:58:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 00:08:00","2024/05/29 09:08:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 00:18:00","2024/05/29 09:18:00","26.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 00:28:00","2024/05/29 09:28:00","25.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 00:38:00","2024/05/29 09:38:00","24.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 00:48:00","2024/05/29 09:48:00","24.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 00:58:00","2024/05/29 09:58:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 01:08:00","2024/05/29 10:08:00","23.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 01:18:00","2024/05/29 10:18:00","24.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 01:28:00","2024/05/29 10:28:00","23.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 01:38:00","2024/05/29 10:38:00","23.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 01:48:00","2024/05/29 10:48:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 01:58:00","2024/05/29 10:58:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 02:08:00","2024/05/29 11:08:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 02:18:00","2024/05/29 11:18:00","22.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 02:28:00","2024/05/29 11:28:00","21.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 02:38:00","2024/05/29 11:38:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 02:48:00","2024/05/29 11:48:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 02:58:00","2024/05/29 11:58:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 03:08:00","2024/05/29 12:08:00","19.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 03:18:00","2024/05/29 12:18:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 03:28:00","2024/05/29 12:28:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 03:38:00","2024/05/29 12:38:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 03:48:00","2024/05/29 12:48:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 03:58:00","2024/05/29 12:58:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 04:08:00","2024/05/29 13:08:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 04:18:00","2024/05/29 13:18:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 04:28:00","2024/05/29 13:28:00","21.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 04:38:00","2024/05/29 13:38:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 04:48:00","2024/05/29 13:48:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 04:58:00","2024/05/29 13:58:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 05:08:00","2024/05/29 14:08:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 05:18:00","2024/05/29 14:18:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 05:28:00","2024/05/29 14:28:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 05:38:00","2024/05/29 14:38:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 05:48:00","2024/05/29 14:48:00","20.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 05:58:00","2024/05/29 14:58:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 06:08:00","2024/05/29 15:08:00","19.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 06:18:00","2024/05/29 15:18:00","19.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 06:28:00","2024/05/29 15:28:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 06:38:00","2024/05/29 15:38:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 06:48:00","2024/05/29 15:48:00","18.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 06:58:00","2024/05/29 15:58:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 07:08:00","2024/05/29 16:08:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 07:18:00","2024/05/29 16:18:00","18.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 07:28:00","2024/05/29 16:28:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 07:38:00","2024/05/29 16:38:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 07:48:00","2024/05/29 16:48:00","17.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 07:58:00","2024/05/29 16:58:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 08:08:00","2024/05/29 17:08:00","19.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 08:18:00","2024/05/29 17:18:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 08:28:00","2024/05/29 17:28:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 08:38:00","2024/05/29 17:38:00","20.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 08:48:00","2024/05/29 17:48:00","19.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 08:58:00","2024/05/29 17:58:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 09:08:00","2024/05/29 18:08:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 09:18:00","2024/05/29 18:18:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 09:28:00","2024/05/29 18:28:00","22.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 09:38:00","2024/05/29 18:38:00","23.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 09:48:00","2024/05/29 18:48:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 09:58:00","2024/05/29 18:58:00","24.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 10:08:00","2024/05/29 19:08:00","25.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 10:18:00","2024/05/29 19:18:00","25.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 10:28:00","2024/05/29 19:28:00","25.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 10:38:00","2024/05/29 19:38:00","26.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 10:48:00","2024/05/29 19:48:00","26.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 10:58:00","2024/05/29 19:58:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 11:08:00","2024/05/29 20:08:00","27.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 11:18:00","2024/05/29 20:18:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 11:28:00","2024/05/29 20:28:00","27.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 11:38:00","2024/05/29 20:38:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 11:48:00","2024/05/29 20:48:00","27.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 11:58:00","2024/05/29 20:58:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 12:08:00","2024/05/29 21:08:00","28.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 12:18:00","2024/05/29 21:18:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 12:28:00","2024/05/29 21:28:00","28.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 12:38:00","2024/05/29 21:38:00","28.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 12:48:00","2024/05/29 21:48:00","28.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 12:58:00","2024/05/29 21:58:00","28.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 13:08:00","2024/05/29 22:08:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 13:18:00","2024/05/29 22:18:00","28.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 13:28:00","2024/05/29 22:28:00","27.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 13:38:00","2024/05/29 22:38:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 13:48:00","2024/05/29 22:48:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 13:58:00","2024/05/29 22:58:00","26.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 14:08:00","2024/05/29 23:08:00","25.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 14:18:00","2024/05/29 23:18:00","24.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 14:28:00","2024/05/29 23:28:00","23.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 14:38:00","2024/05/29 23:38:00","23.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 14:48:00","2024/05/29 23:48:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 14:58:00","2024/05/29 23:58:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 15:08:00","2024/05/30 00:08:00","20.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 15:18:00","2024/05/30 00:18:00","19.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 15:28:00","2024/05/30 00:28:00","18.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 15:38:00","2024/05/30 00:38:00","17.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 15:48:00","2024/05/30 00:48:00","17.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 15:58:00","2024/05/30 00:58:00","16.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 16:08:00","2024/05/30 01:08:00","15.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 16:18:00","2024/05/30 01:18:00","14.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 16:28:00","2024/05/30 01:28:00","13.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 16:38:00","2024/05/30 01:38:00","12.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 16:48:00","2024/05/30 01:48:00","12.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 16:58:00","2024/05/30 01:58:00","12.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 17:08:00","2024/05/30 02:08:00","11.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 17:18:00","2024/05/30 02:18:00","10.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 17:28:00","2024/05/30 02:28:00","11.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 17:38:00","2024/05/30 02:38:00","10.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 17:48:00","2024/05/30 02:48:00","10.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 17:58:00","2024/05/30 02:58:00","9.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 18:08:00","2024/05/30 03:08:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 18:18:00","2024/05/30 03:18:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 18:28:00","2024/05/30 03:28:00","9.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 18:38:00","2024/05/30 03:38:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 18:48:00","2024/05/30 03:48:00","9.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 18:58:00","2024/05/30 03:58:00","9.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 19:08:00","2024/05/30 04:08:00","8.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 19:18:00","2024/05/30 04:18:00","8.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 19:28:00","2024/05/30 04:28:00","8.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 19:38:00","2024/05/30 04:38:00","8.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 19:48:00","2024/05/30 04:48:00","8.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 19:58:00","2024/05/30 04:58:00","8.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 20:08:00","2024/05/30 05:08:00","8.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 20:18:00","2024/05/30 05:18:00","8.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 20:28:00","2024/05/30 05:28:00","7.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 20:38:00","2024/05/30 05:38:00","8.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 20:48:00","2024/05/30 05:48:00","8.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 20:58:00","2024/05/30 05:58:00","9.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 21:08:00","2024/05/30 06:08:00","10.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 21:18:00","2024/05/30 06:18:00","11.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 21:28:00","2024/05/30 06:28:00","11.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 21:38:00","2024/05/30 06:38:00","13.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 21:48:00","2024/05/30 06:48:00","14.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 21:58:00","2024/05/30 06:58:00","15.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 22:08:00","2024/05/30 07:08:00","18.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 22:18:00","2024/05/30 07:18:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 22:28:00","2024/05/30 07:28:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 22:38:00","2024/05/30 07:38:00","24.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 22:48:00","2024/05/30 07:48:00","26.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 22:58:00","2024/05/30 07:58:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 23:08:00","2024/05/30 08:08:00","28.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 23:18:00","2024/05/30 08:18:00","28.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 23:28:00","2024/05/30 08:28:00","29.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 23:38:00","2024/05/30 08:38:00","28.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 23:48:00","2024/05/30 08:48:00","28.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/29 23:58:00","2024/05/30 08:58:00","28.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 00:08:00","2024/05/30 09:08:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 00:18:00","2024/05/30 09:18:00","24.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 00:28:00","2024/05/30 09:28:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 00:38:00","2024/05/30 09:38:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 00:48:00","2024/05/30 09:48:00","23.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 00:58:00","2024/05/30 09:58:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 01:08:00","2024/05/30 10:08:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 01:18:00","2024/05/30 10:18:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 01:28:00","2024/05/30 10:28:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 01:38:00","2024/05/30 10:38:00","22.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 01:48:00","2024/05/30 10:48:00","22.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 01:58:00","2024/05/30 10:58:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 02:08:00","2024/05/30 11:08:00","21.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 02:18:00","2024/05/30 11:18:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 02:28:00","2024/05/30 11:28:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 02:38:00","2024/05/30 11:38:00","20.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 02:48:00","2024/05/30 11:48:00","20.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 02:58:00","2024/05/30 11:58:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 03:08:00","2024/05/30 12:08:00","19.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 03:18:00","2024/05/30 12:18:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 03:28:00","2024/05/30 12:28:00","20.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 03:38:00","2024/05/30 12:38:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 03:48:00","2024/05/30 12:48:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 03:58:00","2024/05/30 12:58:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 04:08:00","2024/05/30 13:08:00","20.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 04:18:00","2024/05/30 13:18:00","21.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 04:28:00","2024/05/30 13:28:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 04:38:00","2024/05/30 13:38:00","21.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 04:48:00","2024/05/30 13:48:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 04:58:00","2024/05/30 13:58:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 05:08:00","2024/05/30 14:08:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 05:18:00","2024/05/30 14:18:00","22.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 05:28:00","2024/05/30 14:28:00","21.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 05:38:00","2024/05/30 14:38:00","20.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 05:48:00","2024/05/30 14:48:00","21.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 05:58:00","2024/05/30 14:58:00","19.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 06:08:00","2024/05/30 15:08:00","19.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 06:18:00","2024/05/30 15:18:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 06:28:00","2024/05/30 15:28:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 06:38:00","2024/05/30 15:38:00","18.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 06:48:00","2024/05/30 15:48:00","18.4","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 06:58:00","2024/05/30 15:58:00","19.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 07:08:00","2024/05/30 16:08:00","18.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 07:18:00","2024/05/30 16:18:00","17.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 07:28:00","2024/05/30 16:28:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 07:38:00","2024/05/30 16:38:00","18.9","Asia/Seoul"
"Level","A07_M2-9","2024/05/30 07:48:00","2024/05/30 16:48:00","18.1","Asia/Seoul"
